OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,INTPTLAT,INTPTLON,NAMELSAD10,UATYP10,joinMatch,BA_Climate,Shape_Length,Shape_Area
1911,32,003,003609,32003003609,36.09,Census Tract 36.09,+36.2394002,-115.1984739,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003609,Hot-Dry,0.065831572745540,0.000267563399000
1912,32,003,005503,32003005503,55.03,Census Tract 55.03,+35.9728805,-114.8347863,"Boulder City, NV Urban Cluster",C,G3200030005503,Hot-Dry,0.059353443570329,0.000159202816000
1913,32,003,005504,32003005504,55.04,Census Tract 55.04,+35.9636760,-114.8350406,"Boulder City, NV Urban Cluster",C,G3200030005504,Hot-Dry,0.061004698428601,0.000171109429500
1914,32,003,005607,32003005607,56.07,Census Tract 56.07,+36.8027722,-114.0821474,"Mesquite, NV--AZ Urban Cluster",C,G3200030005607,Hot-Dry,0.074363923904292,0.000263437894000
1915,32,003,002847,32003002847,28.47,Census Tract 28.47,+36.0647540,-115.1522372,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002847,Hot-Dry,0.163744938276698,0.000779911674500
1916,32,003,002837,32003002837,28.37,Census Tract 28.37,+36.0496529,-115.1600738,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002837,Hot-Dry,0.114852027830495,0.000588030521500
1917,32,003,005712,32003005712,57.12,Census Tract 57.12,+35.9346690,-115.1572197,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005712,Hot-Dry,0.362646954136698,0.004755107480499
1918,32,003,002967,32003002967,29.67,Census Tract 29.67,+36.0965049,-115.2207846,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002967,Hot-Dry,0.031579055437381,0.000061770208000
1919,32,003,005840,32003005840,58.40,Census Tract 58.40,+36.0850622,-115.3728529,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005840,Hot-Dry,0.583024463187244,0.012058701124000
1920,32,003,005806,32003005806,58.06,Census Tract 58.06,+36.1371619,-115.3108050,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005806,Hot-Dry,0.047309266650092,0.000131174157000
1921,32,003,005807,32003005807,58.07,Census Tract 58.07,+36.1370413,-115.3018253,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005807,Hot-Dry,0.047773083348196,0.000130521134500
1922,32,003,005808,32003005808,58.08,Census Tract 58.08,+36.1373629,-115.2931959,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005808,Hot-Dry,0.051724211894942,0.000118950294500
1923,32,003,005809,32003005809,58.09,Census Tract 58.09,+36.1373848,-115.2844460,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005809,Hot-Dry,0.049678215491121,0.000147729674000
1924,32,003,005811,32003005811,58.11,Census Tract 58.11,+36.1224971,-115.3059917,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005811,Hot-Dry,0.065480107997378,0.000265062218000
1925,32,003,005612,32003005612,56.12,Census Tract 56.12,+36.5407786,-114.4428999,"Moapa Valley, NV Urban Cluster",C,G3200030005612,Hot-Dry,0.081090210386690,0.000257511022500
1926,32,003,005813,32003005813,58.13,Census Tract 58.13,+36.1075559,-115.2835234,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005813,Hot-Dry,0.048611200028523,0.000130052585500
1927,32,003,006103,32003006103,61.03,Census Tract 61.03,+36.1934596,-115.0173467,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030006103,Hot-Dry,0.054179633859881,0.000137579622500
1928,32,003,006201,32003006201,62.01,Census Tract 62.01,+36.2072690,-115.0529500,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030006201,Hot-Dry,0.090732420616049,0.000257031611500
1929,32,003,006202,32003006202,62.02,Census Tract 62.02,+36.1993077,-115.0352662,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030006202,Hot-Dry,0.048543968968343,0.000117225730500
1930,32,003,006203,32003006203,62.03,Census Tract 62.03,+36.2061473,-115.0362664,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030006203,Hot-Dry,0.051491133970633,0.000074167733000
1931,32,003,002979,32003002979,29.79,Census Tract 29.79,+36.0620606,-115.2129372,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030002979,Hot-Dry,0.143841101980238,0.000656746177500
1932,32,003,005823,32003005823,58.23,Census Tract 58.23,+36.2135327,-115.4513568,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030005823,Hot-Dry,0.983767157042025,0.033789702762000
1933,32,003,003429,32003003429,34.29,Census Tract 34.29,+36.1927977,-115.1977175,"Las Vegas--Henderson, NV Urbanized Area",U,G3200030003429,Hot-Dry,0.053824752889544,0.000150546153000
1934,32,027,960100,32027960100,9601,Census Tract 9601,+40.4396390,-118.4094765,Rural Area,R,G3200270960100,Cold,5.807082046765853,1.668021893628502
1935,32,510,990000,32510990000,9900,Census Tract 9900,+39.1412571,-119.9741471,Rural Area,R,G3205100990000,Cold,0.237549436095811,0.003092765965499
1936,32,005,990000,32005990000,9900,Census Tract 9900,+39.0496953,-119.9753730,Rural Area,R,G3200050990000,Cold,0.413782150636559,0.006594721700500
1937,35,057,963600,35057963600,9636,Census Tract 9636,+34.8062003,-105.9554833,Rural Area,R,G3500570963600,Cold,2.712658528180738,0.279860646408503
1938,35,057,963700,35057963700,9637,Census Tract 9637,+34.4898709,-105.7622089,Rural Area,R,G3500570963700,Cold,4.366718256948061,0.541082623251001
1939,35,001,004402,35001004402,44.02,Census Tract 44.02,+35.0385048,-106.7008413,"Albuquerque, NM Urbanized Area",U,G3500010004402,Mixed-Dry,0.100807268712228,0.000504146890500
1940,35,001,004501,35001004501,45.01,Census Tract 45.01,+35.0442118,-106.6727718,"Albuquerque, NM Urbanized Area",U,G3500010004501,Mixed-Dry,0.075420013264898,0.000251828744000
1941,35,001,004712,35001004712,47.12,Census Tract 47.12,+35.0687410,-106.7571917,"Albuquerque, NM Urbanized Area",U,G3500010004712,Mixed-Dry,0.142961950373872,0.000687069196500
1942,35,001,004713,35001004713,47.13,Census Tract 47.13,+35.0486331,-106.7488369,"Albuquerque, NM Urbanized Area",U,G3500010004713,Mixed-Dry,0.073032731002275,0.000279152839500
1943,35,001,004724,35001004724,47.24,Census Tract 47.24,+35.1647693,-106.7046940,"Albuquerque, NM Urbanized Area",U,G3500010004724,Mixed-Dry,0.078911763090693,0.000166185360500
1944,35,001,004726,35001004726,47.26,Census Tract 47.26,+35.1467283,-106.7183869,"Albuquerque, NM Urbanized Area",U,G3500010004726,Mixed-Dry,0.061853647452091,0.000113964308500
1945,35,001,004728,35001004728,47.28,Census Tract 47.28,+35.1424124,-106.7010120,"Albuquerque, NM Urbanized Area",U,G3500010004728,Mixed-Dry,0.083319947403541,0.000260509848000
1946,35,025,000702,35025000702,7.02,Census Tract 7.02,+32.6400427,-103.3472100,"Hobbs, NM Urban Cluster",C,G3500250000702,Hot-Dry,2.282347544671122,0.113824374812002
1947,35,025,000701,35025000701,7.01,Census Tract 7.01,+32.8129493,-103.1105672,"Hobbs, NM Urban Cluster",C,G3500250000701,Hot-Dry,0.673337331351744,0.013751099233499
1948,35,005,001400,35005001400,14,Census Tract 14,+33.0295684,-104.2358218,Rural Area,R,G3500050001400,Hot-Dry,2.622993070379287,0.150195026455001
1949,35,049,940900,35049940900,9409,Census Tract 9409,+35.9710917,-106.0475576,"Espanola, NM Urban Cluster",C,G3500490940900,Cold,0.205178177418138,0.001053931613501
1950,35,061,970303,35061970303,9703.03,Census Tract 9703.03,+34.7439011,-106.7193939,"Los Lunas, NM Urbanized Area",U,G3500610970303,Mixed-Dry,0.409384658733910,0.004534312253000
1951,35,006,941500,35006941500,9415,Census Tract 9415,+34.8360892,-107.5475436,Rural Area,R,G3500060941500,Cold,2.596641657402617,0.224041379860995
1952,35,006,974201,35006974201,9742.01,Census Tract 9742.01,+35.1344415,-107.8132278,"Grants, NM Urban Cluster",C,G3500060974201,Cold,0.360582039883293,0.002710604871501
1953,35,006,974400,35006974400,9744,Census Tract 9744,+35.1928420,-107.8788838,"Grants, NM Urban Cluster",C,G3500060974400,Cold,0.322377135360479,0.003141402825501
1954,35,006,945800,35006945800,9458,Census Tract 9458,+34.9035087,-108.3949825,Rural Area,R,G3500060945800,Cold,1.876419156810889,0.087648124502502
1955,35,061,970301,35061970301,9703.01,Census Tract 9703.01,+34.7721408,-106.5382714,"Los Lunas, NM Urbanized Area",U,G3500610970301,Mixed-Dry,0.616140604290968,0.011339179550999
1956,35,061,970901,35061970901,9709.01,Census Tract 9709.01,+34.6561070,-106.7615891,"Los Lunas, NM Urbanized Area",U,G3500610970901,Mixed-Dry,0.267450634327674,0.001965802119500
1957,35,061,970102,35061970102,9701.02,Census Tract 9701.02,+34.8199362,-106.6861042,"Los Lunas, NM Urbanized Area",U,G3500610970102,Mixed-Dry,0.254235830179325,0.002102420221500
1958,35,061,970902,35061970902,9709.02,Census Tract 9709.02,+34.5851904,-106.7721400,"Los Lunas, NM Urbanized Area",U,G3500610970902,Mixed-Dry,0.291134290668619,0.003089852953000
1959,35,061,971100,35061971100,9711,Census Tract 9711,+34.5801825,-106.6162263,"Los Lunas, NM Urbanized Area",U,G3500610971100,Mixed-Dry,1.186960900420931,0.058200250741000
1960,35,061,940300,35061940300,9403,Census Tract 9403,+34.8708191,-106.5633316,"Los Lunas, NM Urbanized Area",U,G3500610940300,Mixed-Dry,0.797013236174209,0.022456283253000
1961,35,001,004729,35001004729,47.29,Census Tract 47.29,+35.1321582,-106.6939086,"Albuquerque, NM Urbanized Area",U,G3500010004729,Mixed-Dry,0.114616544969187,0.000500338951000
1962,35,001,004725,35001004725,47.25,Census Tract 47.25,+35.1565664,-106.7041430,"Albuquerque, NM Urbanized Area",U,G3500010004725,Mixed-Dry,0.067238674326719,0.000179179393000
1963,35,001,004717,35001004717,47.17,Census Tract 47.17,+35.2074055,-106.6681257,"Albuquerque, NM Urbanized Area",U,G3500010004717,Mixed-Dry,0.091993006280482,0.000340163812000
1964,35,001,004720,35001004720,47.20,Census Tract 47.20,+35.1999184,-106.6886557,"Albuquerque, NM Urbanized Area",U,G3500010004720,Mixed-Dry,0.073389976110825,0.000276641774500
1965,35,001,000714,35001000714,7.14,Census Tract 7.14,+35.0534874,-106.5243025,"Albuquerque, NM Urbanized Area",U,G3500010000714,Mixed-Dry,0.083289914401147,0.000325978370000
1966,35,045,943201,35045943201,9432.01,Census Tract 9432.01,+36.3192698,-107.9727547,"Bloomfield, NM Urban Cluster",C,G3500450943201,Cold,3.439957737323946,0.435397312331000
1967,35,045,000205,35045000205,2.05,Census Tract 2.05,+36.7446135,-108.1768269,"Farmington, NM Urbanized Area",U,G3500450000205,Cold,0.128357856423826,0.000644965800000
1968,35,045,943100,35045943100,9431,Census Tract 9431,+36.0841306,-108.6704111,Rural Area,R,G3500450943100,Cold,1.957838165144190,0.100695012365000
1969,35,045,000100,35045000100,1,Census Tract 1,+36.7186689,-108.1840880,"Farmington, NM Urbanized Area",U,G3500450000100,Cold,0.204378808800225,0.001350146522000
1970,35,045,000201,35045000201,2.01,Census Tract 2.01,+36.7898261,-108.1373786,"Farmington, NM Urbanized Area",U,G3500450000201,Cold,0.194148578483862,0.001381280053000
1971,35,045,000702,35045000702,7.02,Census Tract 7.02,+36.6561619,-107.8035378,"Bloomfield, NM Urban Cluster",C,G3500450000702,Cold,1.465353788175490,0.049819992541000
1972,35,045,943000,35045943000,9430,Census Tract 9430,+36.4786969,-108.4351236,"Kirtland, NM Urban Cluster",C,G3500450943000,Cold,2.471712343295970,0.162810637683501
1973,35,045,000613,35045000613,6.13,Census Tract 6.13,+36.8432497,-108.0906140,"Aztec, NM Urban Cluster",C,G3500450000613,Cold,0.551454293567336,0.010435099207001
1974,35,045,000401,35045000401,4.01,Census Tract 4.01,+36.7420751,-108.2305726,"Farmington, NM Urbanized Area",U,G3500450000401,Cold,0.156637687679706,0.001010513456500
1975,35,045,000301,35045000301,3.01,Census Tract 3.01,+36.7550174,-108.1927870,"Farmington, NM Urbanized Area",U,G3500450000301,Cold,0.087248836701849,0.000306148752000
1976,35,045,000202,35045000202,2.02,Census Tract 2.02,+36.7843677,-108.1745710,"Farmington, NM Urbanized Area",U,G3500450000202,Cold,0.278890017906681,0.002321531877000
1977,35,045,000204,35045000204,2.04,Census Tract 2.04,+36.7591695,-108.1447843,"Farmington, NM Urbanized Area",U,G3500450000204,Cold,0.146498968434721,0.000599836839000
1978,35,045,000402,35045000402,4.02,Census Tract 4.02,+36.7265997,-108.2215495,"Farmington, NM Urbanized Area",U,G3500450000402,Cold,0.151992686285657,0.000514904565000
1979,35,045,942900,35045942900,9429,Census Tract 9429,+36.3836833,-108.8319826,Rural Area,R,G3500450942900,Cold,2.739743147168046,0.247744140182000
1980,35,001,003600,35001003600,36,Census Tract 36,+35.1928879,-106.6230572,"Albuquerque, NM Urbanized Area",U,G3500010003600,Mixed-Dry,0.141548260956221,0.001071417822000
1981,35,023,970000,35023970000,9700,Census Tract 9700,+31.8980519,-108.7519293,Rural Area,R,G3500230970000,Hot-Dry,4.744260608223369,0.850211067678505
1982,35,005,001102,35005001102,11.02,Census Tract 11.02,+33.2836221,-104.8152413,"Roswell, NM Urban Cluster",C,G3500050001102,Hot-Dry,5.860624158691079,0.757798029833502
1983,35,005,001101,35005001101,11.01,Census Tract 11.01,+33.3006245,-104.5252070,"Roswell, NM Urban Cluster",C,G3500050001101,Hot-Dry,0.535928695910073,0.011130908578500
1984,35,009,000301,35009000301,3.01,Census Tract 3.01,+34.4288083,-103.2044980,"Clovis, NM Urban Cluster",C,G3500090000301,Mixed-Dry,0.118443152962843,0.000667171102000
1985,35,035,000902,35035000902,9.02,Census Tract 9.02,+32.3585954,-105.6060873,"Chaparral, NM Urban Cluster",C,G3500350000902,Hot-Dry,5.277423665854911,0.954954253625501
1986,35,035,000303,35035000303,3.03,Census Tract 3.03,+32.9187924,-105.9463394,"Alamogordo, NM Urban Cluster",C,G3500350000303,Hot-Dry,0.067910742131460,0.000170185775500
1987,35,035,000901,35035000901,9.01,Census Tract 9.01,+32.9475144,-105.5927650,Rural Area,R,G3500350000901,Hot-Dry,1.644146616743365,0.067326726596500
1988,35,001,004739,35001004739,47.39,Census Tract 47.39,+35.0655620,-106.7358473,"Albuquerque, NM Urbanized Area",U,G3500010004739,Mixed-Dry,0.059844984004775,0.000197400296500
1989,35,001,004733,35001004733,47.33,Census Tract 47.33,+35.0497550,-106.7309164,"Albuquerque, NM Urbanized Area",U,G3500010004733,Mixed-Dry,0.064440587244725,0.000243252149000
1990,35,001,004753,35001004753,47.53,Census Tract 47.53,+35.1910419,-106.6662451,"Albuquerque, NM Urbanized Area",U,G3500010004753,Mixed-Dry,0.093725507770647,0.000280962867000
1991,35,001,004748,35001004748,47.48,Census Tract 47.48,+35.1968574,-106.7378427,"Albuquerque, NM Urbanized Area",U,G3500010004748,Mixed-Dry,0.077060805412767,0.000342026432000
1992,35,001,004750,35001004750,47.50,Census Tract 47.50,+35.1052622,-106.7173222,"Albuquerque, NM Urbanized Area",U,G3500010004750,Mixed-Dry,0.075693498447508,0.000238872957500
1993,35,001,004749,35001004749,47.49,Census Tract 47.49,+35.1197801,-106.7057664,"Albuquerque, NM Urbanized Area",U,G3500010004749,Mixed-Dry,0.056796995777152,0.000122279018500
1994,35,001,003737,35001003737,37.37,Census Tract 37.37,+35.1450085,-106.5052655,"Albuquerque, NM Urbanized Area",U,G3500010003737,Mixed-Dry,0.063224237603997,0.000154836361500
1995,35,001,004735,35001004735,47.35,Census Tract 47.35,+35.0490462,-106.7122414,"Albuquerque, NM Urbanized Area",U,G3500010004735,Mixed-Dry,0.067678096482533,0.000194415249000
1996,35,001,004745,35001004745,47.45,Census Tract 47.45,+35.2110558,-106.6884014,"Albuquerque, NM Urbanized Area",U,G3500010004745,Mixed-Dry,0.078310350703161,0.000301781656500
1997,35,001,004747,35001004747,47.47,Census Tract 47.47,+35.1992236,-106.7157376,"Albuquerque, NM Urbanized Area",U,G3500010004747,Mixed-Dry,0.075321199696983,0.000280823501000
1998,35,001,004743,35001004743,47.43,Census Tract 47.43,+35.0944263,-106.7383145,"Albuquerque, NM Urbanized Area",U,G3500010004743,Mixed-Dry,0.059991835890767,0.000148458601000
1999,35,015,000401,35015000401,4.01,Census Tract 4.01,+32.4160939,-104.2982939,"Carlsbad, NM Urban Cluster",C,G3500150000401,Hot-Dry,0.578655494915139,0.008300973674500
2000,35,015,000402,35015000402,4.02,Census Tract 4.02,+32.4229361,-104.2572307,"Carlsbad, NM Urban Cluster",C,G3500150000402,Hot-Dry,0.101810039347136,0.000337036103000
2001,35,015,000100,35015000100,1,Census Tract 1,+32.4244435,-104.2260142,"Carlsbad, NM Urban Cluster",C,G3500150000100,Hot-Dry,0.083426928291842,0.000232825096000
2002,35,015,000600,35015000600,6,Census Tract 6,+32.3864668,-104.2109122,"Carlsbad, NM Urban Cluster",C,G3500150000600,Hot-Dry,0.338780705159203,0.003408303750000
2003,35,015,000300,35015000300,3,Census Tract 3,+32.4312016,-104.2397331,"Carlsbad, NM Urban Cluster",C,G3500150000300,Hot-Dry,0.102069023587981,0.000386665940000
2004,35,015,001000,35015001000,10,Census Tract 10,+32.8553491,-104.4178582,"Artesia, NM Urban Cluster",C,G3500150001000,Hot-Dry,0.354853504747095,0.003560672581500
2005,35,015,000900,35015000900,9,Census Tract 9,+32.7419871,-104.2986058,"Artesia, NM Urban Cluster",C,G3500150000900,Hot-Dry,3.704898187827382,0.415195201007496
2006,35,015,000800,35015000800,8,Census Tract 8,+32.1675234,-103.9465851,Rural Area,R,G3500150000800,Hot-Dry,1.899159141828843,0.178477691725500
2007,35,015,000500,35015000500,5,Census Tract 5,+32.4108960,-104.2398460,"Carlsbad, NM Urban Cluster",C,G3500150000500,Hot-Dry,0.091022798234444,0.000380585335500
2008,35,015,000200,35015000200,2,Census Tract 2,+32.4536566,-104.2319156,"Carlsbad, NM Urban Cluster",C,G3500150000200,Hot-Dry,0.309201638469697,0.003157617177500
2009,35,015,001100,35015001100,11,Census Tract 11,+32.8232960,-104.3878517,"Artesia, NM Urban Cluster",C,G3500150001100,Hot-Dry,0.264890658100137,0.002210200307500
2010,35,015,000700,35015000700,7,Census Tract 7,+32.3114735,-104.4319279,"Carlsbad, NM Urban Cluster",C,G3500150000700,Hot-Dry,4.213652114358278,0.427370543244502
2011,35,053,978200,35053978200,9782,Census Tract 9782,+33.9961383,-107.3102700,"Socorro, NM Urban Cluster",C,G3500530978200,Mixed-Dry,4.297447868594114,0.713466858586501
2012,35,053,978303,35053978303,9783.03,Census Tract 9783.03,+34.0114077,-106.8787732,"Socorro, NM Urban Cluster",C,G3500530978303,Mixed-Dry,0.505783982127776,0.005025398818500
2013,35,053,978100,35053978100,9781,Census Tract 9781,+33.9264143,-106.5310317,Rural Area,R,G3500530978100,Mixed-Dry,4.442497211525700,0.825554015093996
2014,35,053,978302,35053978302,9783.02,Census Tract 9783.02,+34.0716460,-106.9000900,"Socorro, NM Urban Cluster",C,G3500530978302,Mixed-Dry,0.105274892423741,0.000440043941500
2015,35,053,978301,35053978301,9783.01,Census Tract 9783.01,+34.0235851,-106.9597599,"Socorro, NM Urban Cluster",C,G3500530978301,Mixed-Dry,0.650326973758029,0.016681503741000
2016,35,035,000500,35035000500,5,Census Tract 5,+32.9056708,-105.9949166,"Alamogordo, NM Urban Cluster",C,G3500350000500,Hot-Dry,0.565453894967110,0.009594947340500
2017,35,035,940000,35035940000,9400,Census Tract 9400,+33.1761346,-105.5832417,"Ruidoso, NM Urban Cluster",C,G3500350940000,Hot-Dry,2.030949252828287,0.180147547330999
2018,35,009,000602,35009000602,6.02,Census Tract 6.02,+34.6980284,-103.2524869,"Clovis, NM Urban Cluster",C,G3500090000602,Mixed-Dry,2.033267771735489,0.187196229182003
2019,35,009,000601,35009000601,6.01,Census Tract 6.01,+34.4981331,-103.5817936,"Clovis, NM Urban Cluster",C,G3500090000601,Mixed-Dry,1.651067198759461,0.136587967455503
2020,35,009,000603,35009000603,6.03,Census Tract 6.03,+34.3505028,-103.1768988,"Clovis, NM Urban Cluster",C,G3500090000603,Mixed-Dry,0.978386551740127,0.027466861512001
2021,35,049,000300,35049000300,3,Census Tract 3,+35.6907811,-105.9494401,"Santa Fe, NM Urbanized Area",U,G3500490000300,Cold,0.047903622346976,0.000088539170500
2022,35,013,000300,35013000300,3,Census Tract 3,+32.3237362,-106.7874150,"Las Cruces, NM Urbanized Area",U,G3500130000300,Hot-Dry,0.068587944469163,0.000222773288500
